"","A-443644","afatinib","AKT-inhibitor-1-2","alvocidib","amuvatinib","AS-601245","AS-605240","AT-7519","AT7867","AZ-628","AZD-1480","AZD-5438","AZD-7762","AZD-8055","AZD-8330","barasertib","BI-2536","BIX-02189","BMS-345541","BMS-387032","brivanib","BTC_lig","buparlisib","BX-912","canertinib","celastrol","CGP-60474","CHIR-99021","CYT387","dasatinib","dopamine","doramapimod","EGF_lig","erlotinib","estradiol","foretinib","FR-180204","GDC-0879","GDC-0941","GSK-1059615","GSK-1904529A","GSK-2126458","GSK-690693","GW-5074","H-9","HG-6-64-01","HY-11007","ibrutinib","IL4_lig","JNJ-38877605","JNK-9L","JW-7-24-1","JWE-035","KIN001-055","KIN001-220","KIN001-242","KIN001-244","KIN001-266","KU-60019","linifanib","MGCD-265","MK-1775","MK-2206","nintedanib","NVP-AUY922","NVP-TAE684","ON-01910","OSI-027","OSI-930","oxacillin","palbociclib","PD-0325901","PD-184352","pelitinib","PF-04217903","PF-431396","PF-477736","PHA-665752","PHA-793887","PI-103","ponatinib","purvalanol-a","pyrazolanthrone","QL-X-138","QL-XII-47","rondual-kinase-inhibitor","roscovitine","rutin","SAR-245409","SB-203580","SB-216763","selumetinib","serdemetan","SGX523","sirolimus","SU-11274","sunitinib","SYK-inhibitor","TAK-715","TG-101348","tivantinib","tivozanib","TNF_lig","torin-1","torin-2","trametinib","veliparib","VX-745","W-5","W-7","WYE-125132","WZ-3105","WZ-4-145","XMD-1150","XMD-132","XMD-1499","XMD-1527","XMD-16144","XMD-885","XMD-892","Y-27632","Y-39983","YM-201636","ZG-10","ZSTK-474"
"SLC35A3",-0.566997389520833,-0.107953731054688,-0.0198137958479167,-0.225749464333333,0.0469689830507812,-0.083657975390625,0.117925636269531,-0.0851941445694444,-0.313981542597656,0.21689300859375,0.406379818945313,0.117193168717448,-0.153609191275694,0.2488344862625,-0.0738523909082031,0.036227656625,-0.205795688451389,-0.603198650019531,-0.0791875759375,0.904310370323351,-0.388659728310547,0.426776403958333,-0.162927231347656,-0.0419527426052083,-0.0723765715668402,-0.226518336414931,0.1187035374375,-0.309839764404297,0.129666258203125,-0.17126581684375,-0.65631346875,-0.0512678710351563,0.104946000155093,-0.628967195746528,-0.00799517692708335,-0.177433250625,-0.258283187539062,-0.252223733919271,-0.00855950101875,0.00821106933593749,0.072591534375,0.3485490359375,0.152648863715278,0.085860831640625,0.255983595703125,0.163056358854167,-0.320033185804687,-0.239329448925781,0.6720122890625,-0.167672498590495,-0.802445107705078,0.08480346235,-0.335696006604818,0.0192940819791667,-0.162952308182292,-0.195312920826389,-0.538952186555556,-0.319683120898438,0.223384186165365,-0.029762930078125,-0.230738567612847,-0.23332700703125,-0.336301545710938,-0.352763523235677,0.406096486845703,-0.244764184479167,-0.358685343923611,0.2859973410625,-0.601582301273148,0.463168125,-0.039141590703125,-0.0524618708984375,-0.06475550703125,-0.157752512641319,-0.12990001344401,0.182905117083333,-0.00238621313802083,-0.126286677226563,-0.205823245859375,0.174140028857422,0.281224946267361,0.113208660791667,0.100524846310764,0.19843459275,0.0145789093361111,-0.168284823242188,-0.994109594201389,-0.239329448925781,-0.198055216223958,0.08449451875,-0.171083315321181,0.03183047446875,-0.0948262544270834,-0.0750300327200521,0.30089643990775,-0.0325056247829861,-0.0541649990522461,-0.11274607265625,0.28014921171875,-0.239527021888021,0.263953974283854,-0.185740696354167,0.56167080658179,0.477190519225,0.898788225096528,-0.010097397109375,-0.3344233859375,-0.173982539322917,0.085860831640625,0.08480346235,0.2080906946875,0.552994634076181,-0.0600893661979167,0.22861503213375,0.219962734401042,0.0892035091796875,-0.591176666796875,-0.24259284515625,-0.399914522509766,-0.415207713893229,0.0245533041840278,-0.0641160261067708,0.516678934375,-0.59476933083044,0.268854113
"LSR",0.888596508368055,-0.40594357421875,0.0345402253541667,0.789403189388889,0.0387395313802084,0.852018248325521,0.0857969715,0.757484847020833,-0.339511474804688,-0.414947977148438,0.346647823893229,0.354902024544271,0.128682077417361,0.21907127226875,-0.864897177402344,0.29662591765625,0.247656123472222,-0.538933175097656,-0.197950534739583,1.16301198557943,-0.447382306826172,0.327668784027778,-0.486719981640625,0.402692347885417,-0.445490159375,-0.0165904606770833,1.4562646739125,-0.0504342741894531,0.143017072265625,-0.477597251895833,0.00014007499999999,-0.433168015361328,0.304691374210648,-0.270982307829861,-0.219656316205729,-0.363600090538194,-0.64111682734375,0.0777433815104167,-0.05826262875,-0.012330477734375,-0.566669013303965,-0.428947599707031,0.124917954707465,0.198224636328125,0.402364296601562,-0.476880491080729,-0.0626929361633594,-0.0238954173828125,-0.87068946875,-0.287776816731771,0.659688323242188,-0.0564705347609375,-0.782968838942057,0.0631870632291667,0.381979155885417,0.0360787328993055,0.603747337222222,-0.095573088671875,-0.950949870572917,-0.310600631835938,-0.196360762977431,-0.492458758720703,-0.12343148484375,-0.296551245507813,-1.24409276083984,-0.228361811552083,0.05135462453125,0.0595151875,-0.00496430212962962,0.114151875,-0.252954086640625,-0.804050962041016,-0.1610061753125,-1.38971629045139,-0.652681305338542,-0.115929633984375,-0.391561835677083,-0.459236763671875,0.831321662694531,-0.255405503417969,0.0847053429644097,-0.316959892708333,0.0177044697092013,-0.0668208018125,-0.0766729956888889,-0.713565593294271,0.457483034861111,-0.0238954173828125,-0.543072381347656,-0.378354792361111,0.0204144465980903,-0.0443009376666667,-0.577659984895833,-0.258441897591146,-0.119922555105,-0.136289199913194,-0.328481914423828,-0.0361384634472656,0.157513465234375,-0.253164443164063,-0.190796790690104,0.470839666796875,0.0809661061728395,0.77988559213125,0.0118192911166667,-0.617434644853516,-0.25747152921875,-0.334768305859375,0.198224636328125,-0.0564705347609375,0.12730431563125,1.00230409593056,0.213947200645833,-0.285018582839286,0.158232511197917,0.0122098152994792,0.142807801738281,0.315110232682292,-0.472513021357422,-0.416402789192708,-0.239100516675347,-0.0254062918789063,-0.613858584201389,-0.460649999045139,-0.1312100445625
"MEF2C",0.623569595727778,-0.241562794726563,0.273096801963542,1.25279799049479,-0.0429469881510417,0.970898986875,-0.0728206207179687,1.56262321295139,-0.2858349484375,0.121622758927734,-0.287907576686198,0.327717595735677,0.311977998340764,0.28351659859375,-0.278459048212891,0.00307056746875001,0.322142393699306,-0.58695826875,0.71715394546875,2.0977703313151,-0.158979198925781,-0.214323827621528,-0.107919980371094,0.0663710411458333,-0.26069652109375,-0.353793741775174,1.7092747878125,-0.0895489166503906,0.00272517421875,0.2136662528125,-0.3898666475,-0.286445072724609,-0.655572560083333,0.205269005416667,0.510373223398958,-0.0330113036111111,-0.63443917578125,-0.301599600685764,-0.18063781039375,-0.274786027529297,0.0379747225260417,-0.219245288847656,-0.252056813411458,-0.245503334635417,0.080110225390625,-0.0012051039713542,0.271306407527344,-0.0331534833203125,-0.37795370703125,-0.0923295360677083,0.245529153408203,0.0538402568229167,0.513767681178385,0.491112459921875,0.353829262083333,0.107670435069444,-0.232117620243056,-0.259468468710937,-0.380276573990885,-0.174104474023437,-0.151387084722222,-0.308064740683594,0.142504230002344,-0.378026488645833,0.142896231542969,-0.0609013040625,0.197364031076389,0.20959842928125,-0.0120749034722223,0.2454574375,-0.0437115002083333,-0.3698013109375,0.011445484515625,-0.411548528680556,-0.326269518828125,-0.432700268359375,0.0557609891927083,-0.452263475976562,0.479440815117188,-0.316302470912109,0.00591066779079862,-0.0554089203125,-0.113925247610677,-0.1259067284875,-0.240712879363889,0.0128902714192708,0.0230853311381944,-0.0331534833203125,-0.296824758203125,-0.365546362326389,-0.306832238107639,0.239734661,-0.361780601302083,-0.21354892421875,-0.05848218468625,-0.335091915820312,-0.360337899609375,0.0704790536132812,0.00861288916015626,-0.010935052133789,-0.28634907421875,0.0813662737044271,-0.688320791936728,-0.045570756784375,-0.190018555652778,-0.210168658886719,0.0728819469270834,-0.442954880817057,-0.245503334635417,0.0538402568229167,-0.28011877465625,1.07503874649028,-0.147052531916667,0.40589408321475,-0.0275346199305555,0.310493552799479,0.15829642109375,-0.0114395277213542,0.161044419056641,0.0349168896321615,-0.342317800568576,0.124941887571615,-0.353303327951389,0.0227757758912037,-0.171236612
"KDM5A",-0.01657542125,-0.213603363671875,0.644292911210417,-0.681978218225694,0.154250356341146,-0.334388888505208,0.395256207671875,-0.231721641302778,0.343369279101563,0.20305931796875,0.961400403059896,-0.718192312542318,0.00449389944791668,1.001630431965,0.865353983056641,0.67611163015625,0.533592269761111,-0.0047929716796875,0.318595529166667,-0.970436937196181,0.100523149589844,-0.351834204600694,0.550220537333984,-0.0855108721319444,0.881924879296875,0.822046320355903,-0.21932898886875,-0.387276651132813,0.718380158984375,1.26257762254167,-0.02581925,-0.251453449775391,0.11499775253588,0.0882313461241319,0.0692101893229167,0.0744950668055556,-0.132010631171875,-0.186706973828125,0.8242172575625,0.586621692675781,-0.324422993880208,1.00920351743164,1.02935553023003,0.0792527791666666,-0.038305321875,-0.478129077486979,-0.238726458515625,0.498584817207031,-0.04641316875,-0.732986376822917,-0.1284766171875,0.789169444791667,0.116541583502604,-0.108282937583333,-0.00627831848958335,-0.228513068215278,0.843100722652778,-0.06206158203125,-0.0242905840885417,0.316696495898438,-0.199686636586372,0.424690270703125,1.14693591976563,0.27674403343099,1.10152661279297,0.986671911875,0.444154689409722,0.633760970075,0.238883215856481,0.1385018,0.631711177505208,0.459688772616211,0.75507641890625,-0.00157114392361112,0.578350086796875,0.146157826041667,0.145962431510417,-0.397209439244792,-0.0946987706882813,0.96629998203125,0.569701791493056,0.316823897083333,0.314364401944444,0.9398295261875,1.10160696729306,0.000366773059895853,0.426909851496528,0.498584817207031,0.360067985242839,-0.101081911180556,0.368274691059028,0.3892886410625,-0.183372665104167,-0.337733589322917,0.549378693132,-0.0984475966579861,0.381720901113281,-0.0909411821484375,0.086805104296875,0.833456574186198,-0.228130911888021,-0.147228876380208,-0.103057040277778,1.55159030173125,2.04684912813889,0.540258967080078,-0.331497053411458,0.0783295289944662,0.0792527791666666,0.789169444791667,1.07194347025,-0.609922940527778,1.21079942875,0.794565095926786,-0.109144306119792,0.18547136640625,0.367060709238281,0.335034724869792,-0.0240566001953125,0.161349258268229,0.39441258016059,0.0648955276692708,0.126233463541667,-0.059407398666088,0.86787455059375
"FAM63A",-0.331570202173611,0.19797010921875,1.13449509571354,0.653395380264236,0.43575320078125,1.01502933303906,0.258872276234375,-0.224876046402778,0.0928539365234375,1.422486440625,0.121447116601563,0.20916593202474,0.809482420869444,1.16010883525,0.949006955625,0.33886414046875,0.0228344233701389,0.033747105859375,-0.7028627661875,-0.297318383830295,0.274947993554687,-0.671419763888889,0.547242020273437,0.324819102708333,0.557228692578125,-0.538510260872396,1.732885552625,0.125563382753906,0.66942057578125,2.72302611083333,-0.55837845625,-0.2593563984375,-0.700343056967593,0.266421579956597,0.203518709984375,0.543851181857639,-0.264652303515625,-0.379395401041667,2.194943659625,0.579153239990234,-0.2015754375,1.44098157841797,0.685339403211806,0.486934856119792,0.189088256640625,0.168766839713542,-0.619267096523437,0.391941897363281,0.58893384765625,-0.411760279010417,0.382923134951172,0.93001911678125,-0.0825351497460938,-0.151332493678646,-0.573455847015625,-0.0237591530555556,1.29266412253472,0.0886182837109375,-0.165341819205729,-0.216069288730469,0.0237832940364583,0.378682649208984,1.26987513960938,0.464458927636719,0.236656561816406,1.98301100064583,0.133456462013889,1.1274179733125,-0.241130531944444,0.03878556875,1.75879646421667,0.813995008398438,0.867419704203125,0.292560027621528,-0.4731646503125,0.0274264686197917,0.197961250651042,-0.0862635205078125,1.21692924273437,0.95518531015625,0.0281097460069444,1.4272684125,-0.0171810916276042,0.97191337219375,0.625836810652778,0.0751990220052084,0.633454559513889,0.391941897363281,0.479477281477865,-0.150263361631944,0.0998293329427083,0.8204029564375,-0.368645325520833,-0.180972918229167,0.02046132369075,0.0998384442795139,0.174997477773438,-0.089800865625,1.08318033496094,0.227487406772461,-0.294803326822917,0.617596528320313,-0.404529327893519,1.63871205728125,2.36283965165972,0.863606857128906,-0.06837819140625,-0.29030593828125,0.486934856119792,0.93001911678125,1.14422956951875,-0.287579083402778,1.20387260911458,0.319215941040179,-0.304890194383681,0.210140013151042,0.141674136445313,-0.245753714322917,-0.3926524546875,-0.181480124391276,0.258526527994792,0.263377879176432,0.152693303125,-0.0560052014728009,1.9009180486125
"RAB4A",0.191226053392361,-0.0746861612402344,-0.312720809231771,0.249698398052951,-0.835837212434896,-0.368365386763021,-0.0690410573574219,0.187549094748264,-0.164739669335938,0.286215747802734,-0.3742532421875,0.528361225677083,-0.234886198296181,-0.36946921183125,-0.384407521079102,0.028314312078125,0.111070328584444,-0.530060888242187,-0.268516214458333,0.145198355805121,-0.742004151264648,0.329286734375,0.454599485610352,-0.343761167194271,-0.615126095807292,-1.25678017325304,1.39298169028125,-0.605509318001465,-1.01212034908854,-0.0126012461197917,0.03126634375,-0.4037361384375,-0.820423056423611,-0.372686774826389,0.400391294861979,0.493995885633681,-0.0869676600585937,-0.551424836414931,-0.159009995584375,-0.659896030229492,0.638583566796875,0.171703900634766,-0.183517786257639,0.206235429932682,0.0004158520703125,0.0354465233854167,-0.402116159449219,-1.21153587726563,0.45004218203125,0.578193673958333,-0.685223949434082,-0.19280808031901,-0.607158353515625,0.0609741944921875,-0.0922020047109375,-0.232175698101389,0.0760386071701389,-0.298751097177734,-0.0456668839680989,-0.637628582109375,0.618417477332899,-0.953164441958008,-0.107164666058594,-0.828688565309245,-0.363815117661133,-0.29838694217026,-0.681886679774306,-0.222704052385625,-0.62780634807581,0.25772435,0.0145093097070312,-0.0960727679643555,0.0816286889296875,-0.313202975357639,-0.69303646264974,-0.369968715494792,0.203645504231771,0.643612287597656,0.466066928214844,0.290405731259766,-0.404751641210938,-0.286849668100104,-1.06262042766059,-0.05957028244375,-0.989483314396875,0.261221448649089,-0.29669324410625,-1.21153587726563,-1.45239934179688,0.263696143897569,-0.648715194114583,-0.142654463036458,-0.416967030729167,0.508487054443359,0.031374689447625,-0.388895664809028,-0.563215373081055,-0.14228205065918,-0.0326394590820312,-0.111780724121094,-0.858934393621745,-0.376318781542969,-0.251103941550926,-0.1732968750625,-0.145697897429514,-0.287252776916504,0.772552510677083,0.0334861992496745,0.206235429932682,-0.19280808031901,-0.219437122087187,0.348615109518056,0.117350622515625,0.0870285933035714,-0.215355280381944,-0.473212919238281,-0.857225435693359,-0.40912945703125,-0.126008083959961,-0.262160282652995,-0.91958915625217,-0.413793063766276,-0.194225465364583,-0.735731258890336,0.050542959815625
"SPHAR",0.191226053392361,-0.0746861612402344,-0.312720809231771,0.249698398052951,-0.835837212434896,-0.368365386763021,-0.0690410573574219,0.187549094748264,-0.164739669335938,0.286215747802734,-0.3742532421875,0.528361225677083,-0.234886198296181,-0.36946921183125,-0.384407521079102,0.028314312078125,0.111070328584444,-0.530060888242187,-0.268516214458333,0.145198355805121,-0.742004151264648,0.329286734375,0.454599485610352,-0.343761167194271,-0.615126095807292,-1.25678017325304,1.39298169028125,-0.605509318001465,-1.01212034908854,-0.0126012461197917,0.03126634375,-0.4037361384375,-0.820423056423611,-0.372686774826389,0.400391294861979,0.493995885633681,-0.0869676600585937,-0.551424836414931,-0.159009995584375,-0.659896030229492,0.638583566796875,0.171703900634766,-0.183517786257639,0.206235429932682,0.0004158520703125,0.0354465233854167,-0.402116159449219,-1.21153587726563,0.45004218203125,0.578193673958333,-0.685223949434082,-0.19280808031901,-0.607158353515625,0.0609741944921875,-0.0922020047109375,-0.232175698101389,0.0760386071701389,-0.298751097177734,-0.0456668839680989,-0.637628582109375,0.618417477332899,-0.953164441958008,-0.107164666058594,-0.828688565309245,-0.363815117661133,-0.29838694217026,-0.681886679774306,-0.222704052385625,-0.62780634807581,0.25772435,0.0145093097070312,-0.0960727679643555,0.0816286889296875,-0.313202975357639,-0.69303646264974,-0.369968715494792,0.203645504231771,0.643612287597656,0.466066928214844,0.290405731259766,-0.404751641210938,-0.286849668100104,-1.06262042766059,-0.05957028244375,-0.989483314396875,0.261221448649089,-0.29669324410625,-1.21153587726563,-1.45239934179688,0.263696143897569,-0.648715194114583,-0.142654463036458,-0.416967030729167,0.508487054443359,0.031374689447625,-0.388895664809028,-0.563215373081055,-0.14228205065918,-0.0326394590820312,-0.111780724121094,-0.858934393621745,-0.376318781542969,-0.251103941550926,-0.1732968750625,-0.145697897429514,-0.287252776916504,0.772552510677083,0.0334861992496745,0.206235429932682,-0.19280808031901,-0.219437122087187,0.348615109518056,0.117350622515625,0.0870285933035714,-0.215355280381944,-0.473212919238281,-0.857225435693359,-0.40912945703125,-0.126008083959961,-0.262160282652995,-0.91958915625217,-0.413793063766276,-0.194225465364583,-0.735731258890336,0.050542959815625
"IFRD2",-0.740588636643889,-0.184663540234375,-1.2490406538724,-0.593003263886806,-0.190782811848958,-1.39754393364583,-1.22930190667969,-1.18579240450278,-0.53740981328125,-0.825641566210938,-0.229057574173177,-0.276759336490885,-1.180163862975,-2.0804903814375,-0.810901971865234,-1.66398285921875,-2.61246762492014,0.0643724597753906,-0.694493001645833,-0.205150380284288,-0.0508856889355469,0.888954690972222,-0.729388032441406,-1.61129041058681,-0.251491263333333,0.0587070769921875,-0.627761560724375,0.537018849511719,-0.244839093229167,-1.71452454197917,0.1722660625,-0.148142098730469,0.686546729391204,-0.0268493296354167,-1.09237190739583,-0.429537022274306,0.0677231201171875,0.29637145390625,-1.74127376978125,-0.749552938774414,-0.177273935052083,-0.665595010839844,-0.682054334765625,-0.304682471354167,-0.4834620078125,0.180217936809896,-0.705463366483672,-0.0734409391113281,1.061680203125,-0.151281917317708,0.384274406044922,-0.638689484322917,-0.0688207556966146,-1.22762417265208,-1.34233536776042,-0.950168351569444,-0.537882936394097,-0.0925268220703125,0.210607760201823,0.143817133789063,-0.080444792921007,-0.391622108701172,-1.89406953095313,-0.451815665836589,-0.751253290917969,-1.9933257171875,0.043050233125,-1.75910001775,-0.0702332294560185,-0.2237968125,-1.04898819770833,-0.360649502539063,-1.63794963109375,-0.39556516328125,-0.0559252533138021,0.16933835859375,0.159069412630208,0.240003272135417,-1.36106632735391,-0.577997188085937,-0.899677843446181,0.0849133945833333,0.361828356150174,-1.21140099614375,-0.496570688140139,0.0578900436848958,-0.972290269783333,-0.0734409391113281,0.187772815559896,0.198058697743056,-0.361209784722222,-2.2714101340625,0.4294461425,0.281408793411458,-1.422473547015,0.196178462847222,0.148724193945312,-0.070383913359375,-0.481795583398437,-0.899043174954427,-0.325367243235677,-1.18534156302083,-0.214463453240741,-1.964058896775,-0.889699050534722,-0.613958036132813,-0.19304046765625,-0.472409477539062,-0.304682471354167,-0.638689484322917,-1.68838426426875,-2.39832612250694,-1.28573056604167,-1.07084927811707,-0.164700401909722,0.180050931738281,-0.12416928984375,-0.465549935221354,-0.132864379589844,-0.163584632538737,-0.177113763971354,-0.0622650701171875,-0.3351830625,0.676057146701389,-1.98680426541875
"BACE2",0.526445957680555,0.0231933580078125,0.0191534920338542,-0.441021896775,0.580223051367188,-0.572088011914062,-0.297204837984375,0.4393885050625,0.384411060332031,0.326785544628906,-0.302099783203125,0.345352310253906,-0.671085957555556,0.94258167611875,0.564618355664062,-1.123586550875,-0.835187596399306,0.336561912988281,-0.43827112165625,2.03592832624783,0.308325213085938,0.190837773784722,0.276443446875,-0.584836504979167,0.492128766753472,-0.400052251736111,2.04755375819375,0.0149579060546875,0.408724808450521,0.116572268635417,-0.26649875,0.0257762392578125,0.00664028645833334,0.578225484244792,0.333517119192708,0.0770476399305556,-0.231392966992188,-0.250348544618056,0.610887489875625,-0.215897717167969,-0.070563116796875,0.498454298134766,0.0645844132378472,-0.675877769270833,-0.351369526171875,0.108292086328125,-0.668955758085938,0.385597233964844,0.11465319453125,-0.00544144147135416,0.464241031298828,0.576317672630208,0.12193310921224,-1.07744920721875,-0.329361913838542,-0.539906078472222,0.0701574245902778,0.231425357744141,0.472940679882813,-0.471955533789063,0.169916466276042,0.109063095800781,0.165845006445313,0.903949173111979,-0.196353046777344,0.00745709567708332,0.604673695486111,0.72517351814375,0.332103100347222,-0.438699125,0.144708797890625,0.152664365732422,-0.039322295,-0.0473172596354166,0.224296242366536,-0.0464776735091146,0.173321505885417,0.416948867578125,-0.0869418582460938,0.0948731948632812,-0.589701988937934,0.782174263697917,0.700147193663194,0.38193313205625,-1.09372469722778,0.131403751334635,-0.354064868097222,0.385597233964844,0.763217810351563,0.111265616475694,-0.286108459389757,-0.338021858208333,-0.18616136484375,0.219592994140625,0.920120665387,0.301585381449653,0.285125777060547,0.114716135761719,-0.685864016230469,0.197751268056641,0.140874352929688,-0.850716277923177,-0.470169873649691,1.440830006025,1.79427484487639,0.234369180283203,0.0512741966145833,0.163137813113021,-0.675877769270833,0.576317672630208,1.1368782322265,0.457290086063194,-0.2604498448125,-0.0838939833928571,-0.950521468307291,0.0936879963541667,0.06777318203125,0.0405181721354167,0.28108324765625,0.251241036259766,0.282654420598958,-0.164611959635417,0.227170662777778,0.580614348365162,0.5876460455625
"LYN",0.6167890040625,0.282292107421875,0.140190235402083,1.88532640149757,-0.0594932444010417,0.952365281119792,0.0616157376640625,0.929963762458333,0.207506044042969,-0.016769356640625,0.0157789841145833,1.33360795397135,-0.0406335766875,-0.4156825601,0.413402102490234,0.2115535159375,0.157851274431944,0.280518308837891,0.267192370520833,4.11264644472656,0.200802365214844,-0.634545088541667,0.227675130078125,0.0936146465277778,0.821395101901042,0.0308253463107639,1.6355935678125,0.519360793164062,0.290995434986979,0.940642374479167,0.092758390625,0.304226718261719,0.444118541815509,0.572470444401042,0.4190329341875,0.742844176736111,0.306460033085937,-0.488339379882813,-0.130443462925,0.120138263759766,0.101700735677083,0.153180079423828,0.172616480295139,-0.56481587578125,-0.239257894140625,-0.0285247005208333,0.105438383582031,0.328891173271484,0.00156456640625,0.117097734049479,0.924006237695312,0.0129584321015625,0.235296931998698,-0.0498244952421875,-0.298844734479167,-0.09044867,-0.0529328967013889,-0.060470805078125,0.177630727845052,0.151048594101562,0.509862639071181,0.359476666992187,0.011189651203125,0.479869049960937,0.342111812988281,0.13031490125,0.160546521875,-0.28299677060625,0.253466866087963,0.0869625,0.0575970733333334,0.800866881152344,0.099079102140625,0.170965070789931,0.688907093424479,0.425524444921875,0.654103333984375,0.555462834208333,0.593345701125,0.336528457408203,0.100513141666667,0.356799272395833,0.579923371280382,-0.2407119421625,-0.1875871116,0.329092223470052,-0.0851743233715278,0.328891173271484,0.14981299359375,0.240578873958333,0.135662263888889,0.489507984510417,0.130736046875,0.471580749934896,-0.19829682997175,0.328698640104167,-0.119894098769531,0.631269422148438,0.119873188574219,0.164049875745443,0.531832470833333,0.239964560970052,0.633828789969136,0.107101231975,-0.346341527597222,0.936738778417969,0.219693594192708,0.531871194070052,-0.56481587578125,0.0129584321015625,-0.4319957073725,1.17227225316389,0.130142111010417,0.187870433638929,0.0226167925347222,0.118412973111979,0.456262958496094,0.495492280859375,0.489513101962891,0.401226842352865,0.154132436506076,0.109925837109375,0.404546295112847,0.159419081090856,-0.0926301155
"ISOC1",0.174208016989444,0.334497215039062,-0.199098424153646,0.795455421580208,0.0227538861979167,0.228271352786458,0.6383963334375,0.677300076888889,-0.0776442357421875,-0.548847077324219,-0.308812506315104,-0.0955964368489583,0.734992496940972,0.23871726856375,0.129000153105469,-0.31778438859375,-0.0847579705069444,-0.461928512402344,-0.540874366458333,0.69354524781901,-0.230167950986328,-0.303266452760417,0.00768919179882812,0.445136658159722,-0.0213501640451389,-0.365234193012153,0.478427834725,-0.418657482636719,0.318308832161458,0.26609179603125,0.3430631875,-0.197829905410156,0.0828054246527778,-0.400916284592014,0.359414102370833,0.0333579699652778,0.23919953828125,-0.575221486132813,-0.139347406875,-0.0654318210644531,0.087082870703125,-0.153180876582031,-0.345371755447049,-0.1393471140625,0.353255388867187,-0.103014876516927,0.1349572309375,-0.120917911118164,0.22596893828125,0.124988774414062,-0.30576810984375,-0.286803224941667,-0.0188961437923177,0.528171313125,-0.110661877291667,0.786916009270833,-0.676557832090278,0.308393007226562,-0.26014791328125,-0.01302336171875,0.00893151868489585,-0.0607042026464844,-0.545143256015625,-0.190951055436198,0.0412100762304687,-0.126186391770833,-0.0675251859982639,-0.0893692655375,-0.217209499537037,-0.031077,-0.607731795364583,0.108996488525391,0.71866977828125,-0.00357828333333333,-0.132335679589844,-0.334668234440104,-0.266516378515625,0.00164619320312501,0.169397181015625,0.133848148137695,0.0333510324414062,-0.066436040625,-0.0595748163975695,-0.10835576205,-0.181780795166667,0.0957246173502604,-0.328643337708333,-0.120917911118164,-0.504578133886719,-0.127115289756944,0.118787840277778,0.356749511979896,-0.0416208856770834,-0.047458285546875,-0.090771644885,-0.0558038713975694,-0.311890081347656,-0.367064040722656,-0.101959391796875,-0.30251027343099,0.0322406088541667,0.612218451673177,0.764308573263889,-0.455831523525,-0.7191687995125,0.055667830625,0.35766285546875,-0.12614106390625,-0.1393471140625,-0.286803224941667,-0.0963949413375,1.30025471266458,-0.04493165795625,-0.127472839279286,0.173381032777778,-0.207101513841146,-0.015494507734375,-0.276962998990885,-0.344989159296875,-0.406098559733073,-0.0199145109861111,-0.0894020553450521,0.245873152430556,-0.364146124450231,-0.1424686537875
"DUSP3",0.194718804324306,0.467345013710938,-0.364521939036458,-0.372375555088542,-0.0943546315364583,-1.062471748125,0.186984609679687,-1.21943917789028,-0.1455656875,0.49232343125,0.317787167122396,0.222103523639323,-0.603123309008333,0.3116884302375,0.653541262744141,-0.263455088921875,-0.692143666973611,0.290453717382813,-0.339041802395833,0.530411565667318,0.183582455146484,-0.274106884722222,0.175960835703125,-0.2312942890625,0.300644529036458,0.353199622916667,-0.45368633075,0.421353061556641,0.00946748670572918,0.313730730065625,0.18451796875,0.104751870341797,-0.219410308900463,0.202690064908854,0.131207663333333,-0.0789188932725694,0.065982727734375,0.465979962304687,-0.1497933772125,0.390852568759766,0.0409194047559896,0.63332808125,0.35782596609375,-0.5253409965625,-0.0765809734375,0.0634479223958333,-0.081359103953125,-0.00754113995996093,0.467819064765625,-0.0530700374348958,0.0714617044677734,0.192066419203125,0.444739311442057,0.201267350841146,-0.395937977760417,0.1507865995,-0.575163463243056,-0.0097292599609375,0.417258878938802,-0.06344120015625,0.0454427624045139,0.592030176416016,-0.405207114578125,0.363270609402669,0.418128996331055,-0.346486841354167,0.283363435989583,-0.15233800763125,0.345457090740741,-0.532626425,-0.065742820078125,0.429312493261719,0.15667409040625,0.576090061980469,0.273657086920573,-0.169147145117188,0.474715022916667,-0.279478314453125,-0.480788376640625,0.147735591972656,0.0971050867404514,0.192203498645833,-0.0221508193532986,-0.14725971536875,0.160917223916667,0.295888904817708,-0.655551559305556,-0.00754113995996093,0.377079677376302,0.000547427777777786,0.146258420703125,0.00120249162500002,0.233952570052083,-0.0162934944921875,0.12262536774875,0.201287368055556,0.418059570703125,0.257109120107422,-0.161501910585937,0.127739869840495,0.442292823528646,-0.30404215234375,0.630053319432485,-0.21564725296875,0.449862463798611,0.740863243261719,-0.2439121359375,0.0163668132486979,-0.5253409965625,0.192066419203125,0.458177638575,-1.11450963820764,-0.354388264979167,-0.21521859676775,-0.142202945685764,-0.230913306770833,0.0302641811757813,-0.223720047330729,0.0842323342675781,-0.179848635888672,0.0213159118142361,-0.140764970963542,0.370900384722222,-0.0397490890842014,-0.50839661353125
